title,album,year,lyrics,urls
My Flowers,"Last Year Was Weird, Vol. 2",2020,"Why is it hard to lie
But easy for me to bite?
I don't want nobody to save me
I got me, I got me
I am too young to die
I'm feeling too old to cry
I don't think that you can save me
I got me, I got me (These are my flowers, these are my flowers)

These are my flowers, these are my flowers
These are my flowers, these are my flowers
My petals fly, they can fly, they can fly
But they can fall if I don't take my time
These are my flowers (Yeah), these are my flowers (Yeah)
These are my flowers (Yeah), these are my flowers (Yeah)
My petals fly, they can fly, they can fly (Fly)
But they can fall if I don't take my time (Yeah)

Flying low, pretty, pretty, pretty bird (Yeah)
Tryin' to get how the city work
But it ain't easy for pretty bird (Nah)
Ayy, hold it in, say it (Say it)
Only when something is really worth it (Really, though)
I get my rhythm, but I lose sight, long
Term I know building the vision right, strong
I seen it work, not being rehearsed (Yeah)
But I got things to deal with first
I have some days when I be feelin' low
I gotta look within and be persistent, yeah
Sometimes they're askin' me what this is for
I gotta ask 'em 'bout what they believe in

'Cause these are my flowers, these are my flowers
These are my flowers, these are my flowers
My petals fly, they can fly, they can fly
But they can fall if I don't take my time
These are my flowers (Yeah), these are my flowers (Yeah)
These are my flowers (Yeah), these are my flowers (Yeah)
My petals fly, they can fly, they can fly (Fly)
But they can fall if I don't take my time (Yeah)

Miss independent, miss automatic ('Matic)
Tkay been on it, not problematic (Never)
Gear in the fifth and they all been static (Static)
Another opinion, painting the ceiling (Yeah)
Another internal battle I'm killin', dealing with
Feelin' sick at the world from the talk
From the flick of your wrist
Under-the-radar opportunists
I go stealth-mode, throw my cell phone, sharper elbows
Now they smell smoke, feel that neck choke
These are my flowers I harvest up to the world
Some of my flowers grow, some of my flowers fold
Vest with the bullet hole
Inside the shell, you probably destined to find a pearl
There she goes
Flower child so underestimated (Yeah)
So I'm not complacent (Yeah)
My family sacrificed, so all I got ain't going wasted
I'll try my best and hope that I can make it
To plant the seeds so I can do what has been done for me 'cause

These are my flowers, these are my flowers
These are my flowers, these are my flowers
My petals fly, they can fly, they can fly
But they can fall if I don't take my time
These are my flowers (Yeah), these are my flowers (Yeah)
These are my flowers (Yeah), these are my flowers (Yeah)
My petals fly, they can fly, they can fly (Fly)
But they can fall if I don't take my time (Yeah)

(These are my flowers)
Rightly overfilled with
Sunflowers and daisies
These are mine, mine, mine
(These are my flowers)
Rightly overfilled with
Sunflowers and daisies
These are mine, mine, mine",https://genius.com/Tkay-maidza-my-flowers-lyrics
PB Jam,"Last Year Was Weird, Vol. 2",2020,"The best radio on the planet
LYLYWW, ooh, ooh

What's it like up there?
Is it where I wanna be?
Just a year is what I need
I'm not good at catching up
You got everything but me
I need some time to breathe
I need some time, it's

Sticky, sticky, ahh
I be getting tired
Silky smooth alarm
Wake up, wake up, wake up
See you from afar
Oozy out the jar
Honey milky bars
I'm right behind you, so

Wait, wait up
Time is not the issue
Wait, wait up
I'm just tryna get you
Wait, wait up
I'm just tryna catch you
'Til we can understand
Peanut butter jam

Who am I running after?
What am I running after?
Catching my breath (High)
Connecting the ship to the deck
Question from here to Quebec
Everything on me ready to go
Double-check, verified
As I'm on my way up
Take a sec, brush aside
All the negative vibes
Give or take, I'm alive
Independent as fuck
I'm just trying to understand
Trying to understand

Sticky, sticky, ahh (Sticky, sticky, ahh)
I be getting tired (I be getting tired)
Silky smooth alarm (Silky smooth alarm)
Wake up, wake up, wake up
See you from afar (See you from afar)
Oozy out the jar (Oozy out the jar)
Honey milky bars (Honey milky bars)
I'm right behind you, so

Wait, wait up
Time is not the issue
Wait, wait up
I'm just tryna get you
Wait, wait up
I'm just tryna catch you
'Til we can understand
Peanut butter jam

I just wanted you to know
Let's do now like no tomorrow
I just want to see us grow
Just tryna catch you
'Til we can understand
(Just let me in)

Wait, wait up
Time is not the issue
Wait, wait up
I'm just tryna get you
Wait, wait up
I'm just tryna catch you
'Til we can understand
Peanut butter jam",https://genius.com/Tkay-maidza-pb-jam-lyrics
Say It,"Last Year Was Weird, Vol. 1",2018,-,https://genius.com/Tkay-maidza-say-it-lyrics
Shook,"Last Year Was Weird, Vol. 2",2020,"Switch it up, move when you get it up
Switch it up, move when you work it out
Switch it up
Yeah

These mans, yeah, I got 'em all shook
Earthquake, yeah, I got 'em all shook
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook
These mans lookin' at me all shook
Talk about it but they never gon' do it
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook

These bitches skeptic on a higher metric
Then these frauds tryna fit in, got 'em playin' tetris
I go by the name written on my necklace
Never been about the games unless he want a death wish
First come, first serve basis
Two up, flip to a racist
I Billie Jean niggas tryna get in my fraction
I Jackson, puttin' him to bed with the napkin
Platinum plaques come in dreams like I'm Malcolm
Big ass rims, goin' forward in a Falcon
Came into the biz, hit 'em with them boydem
And I made the city pop, now I am the study quiz (Yeah)

These mans, yeah, I got 'em all shook
Earthquake, yeah, I got 'em all shook
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook
These mans lookin' at me all shook
Talk about it but they never gon' do it
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook

Just got the Jeep lock, fit is lookin' pish-posh
I be in my bag, I don't dance around TikTok
Gold on my wings, like I'm Huckleberry Finn
Don't let the bubble poppin' all up in the wind
Flow paraffin, hoes I convert
House in the 'burbs, I flip the bird
I flip the words, slump with the guns
Peter popped a question, couldn't get me on the run like, ooh
Pardon me, don't really care
Pardon those in my DM's, I be lookin' MIA
I intuition with the vision, see my future really clear
I'm strapped in the seat, vroom-vroom and I'm there
I swerve (I swerve)
On bitches, why they even got nerve? (Got nerve)
Outside they be lookin' like squares (Like squares)
No time for a hater, I skrr
Ching if you got, I'm pullin' right thurr

These mans, yeah, I got 'em all shook
Earthquake, yeah, I got 'em all shook
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook (Shook)
These mans lookin' at me all shook (Shook)
Talk about it but they never gon' do it
I came, I don't play by the book
Yeah, I make the bands, yeah, I got 'em all shook (Shook)

Woah there, I got you hooked
But I'm not lettin' you take no look
These mans, yeah, I got 'em all shook
These mans, yeah, I got 'em all shook
Woah there, I got you hooked
But I'm not lettin' you take no look
These mans, yeah, I got 'em all shook
These mans, yeah, I got 'em all shook",https://genius.com/Tkay-maidza-shook-lyrics
Simulation,TKAY,2016,"We make it up and you stay
If I break the rules that you play
Tell me that you want it, tell me there's no need to show it
But you don't see what I see, you never will
What's it about, all the same
I let it flow and you play
Hide it if I wanted, don't need you to make me honest
Cause the trouble that will follow is unreal

I said hey, hey
Living on the run
Pulling at the strings 'til the lights turn on
It's too late
Living on the run, but we're staring at the wall
Cause I said hey, hey
Living on the run
Pulling at the strings 'til the lights turn on
It's too late
Living on the run, but we're staring at the wall

Cause I keep moving, I keep moving, I keep moving along
And will you be here when we start finding what we're searching for
Cause I keep moving, I keep moving, I keep moving along
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation

We all seem to find the way
I never share to keep safe
He said there's no other way, but I'm not standing in the shade
I'm running 'round in circles, caught between whatever thing they say
When time is up and they pay
They too left, they'll say
Give us what you got 'cause we have everything you want
And we are ready for it, reaching for the top

I said hey, hey
Living on the run
Pulling at the strings 'til the lights turn on
It's too late
Living on the run, but we're staring at the wall
Cause I said hey, hey
Living on the run
Pulling at the strings 'til the lights turn on
It's too late
Living on the run, but we're staring at the wall

Cause I keep moving, I keep moving, I keep moving along
And will you be here when we start finding what we're searching for
Cause I keep moving, I keep moving, I keep moving along
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation

Building up on my walls, looking greater than China
I took my time on this, my hands getting so brighter
I try to widen my brain, the body's getting so wider
Same story, same games, lanes never change ways
And they always sample our moves in different pieces
 I'm finding my reason, thesis
Little did they know, I see what's real and what's in their mind
I can tell they truly don't care

Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation
Stuck in a simulation

Na na na, na na na
Na na na, na na na
Na na na, na na na",https://genius.com/Tkay-maidza-simulation-lyrics
State of Mind,TKAY,2016,"Do-si-do, you move in squares
The space they only think
I'm running circles round this lot
Their only free is a high fee parking lot
I'm an average girl until I put my face on
Then I have a meaning
Now we can meet
You want to give light?
Nothing ever changes
They stay slime
They'll never own up
Too strong or just too weak
They don't show loss just chic
They don't want us forward
They don't want me to speak
Focused on what's ahead
I don't see the oblique
Compare you can but won't attain
Duplicate to praise my reign
I'll go again 'cause
I'm different place you are
I'm in a different state of mind
I tried to reach when you were far
But the thought didn't match the pace of time
(Ah)
I'm in a different place you are
(Ah)
I'm in a different state you are
(Ah)
I'm in a different place you
I'm in a different state of mind
(Ah)
I'm in a different place you are
(Ah)
I'm in a different state you are
I'm in a different place you
I'm in a different state of mind
Monkey see monkey do
Run in and get in the other two
You don't really fit
Where's your fix when you run out?
I'm in another loop
Money brings money dudes
Fakers and liars
The try, try to deny us
But they don't have luck
If you're passing better watch
I'll run in with no answers
I don't mind they won't meet
I don't see their chances
Hopes too high why you plea?
All why they try us
But don't watch for their knees
I don't see the point at all
If your point is to play some more
Think again
Go for it
I tried",https://genius.com/Tkay-maidza-state-of-mind-lyrics
Supasonic,TKAY,2016,"I stay on it
What they do I vomit
Want a long loan but they wrong boned
Don't gotta feel that I should commit
Run it
Jelly how you feeling R Kelly down when I submit
These fellas all mad 'cause I have that
And I pass that like a kid with comics
('Cause)
Bitch I run it
'Cause I'm supasonic
Never had a time for no alibis
Don't gotta feel that I should run it
(Hey)
Bitch I run it
'Cause I'm supasonic
Never had a time for no alibis
Don't gotta feel that I should run it
You wanna contest?
I won't give up
Just 'cause I'm not
What you call art
Like you say
Arm up we up
We won't give up
We will erupt
'Cause you say
Supa Sonic Hedgehog knows I be killing it
It's not what you may think
But I don't think
'Bout how you think you stink
I'm on that new years stint
And you're extinct
And I've resolved that brink
You've reached my limit breach
And I'll defeat
For dinner you I eat
(Yo)
I gotta get it, not the cheddar
He said he did it good but
I know I could do it better
I show it to them good
Collecting all the hidden treasure
Who said it's hidden when
I'm getting all this good so get up
(Yo)
I got the good, the super food
I'm sonic and I'm iconic
So hot I need a tonic
You talking what you did but
I already been in and on it
I got them knuckles ready
Nothing short of mad chaotic",https://genius.com/Tkay-maidza-supasonic-lyrics
Switch Lanes,Switch Tape - EP,2015,"I don’t know why they think we're alike
When I win it’s like I give them life
Yeah, yeah
I don’t know why they think we're the same
They link it up but I know I’ll switch lanes, lanes, la-la, lanes

They’re like “I run like open taps”
These drones are under attack
What’s new where you’re crew do that ?
Never seen another tender you for tucker where your crew? do that
Wanna keep under scoop do that
Under who’s Durag I’m not in it with a clue, you bag
Up with it with the shoes you’ve had, you wish you had, you wish you sassed
Time is past now you is last
(Attention)
What for?
You never really had the time I could have asked for
Now I never have the time these fellas asked for
I’m out doors with my claws
I walk fur, paws
They all will applaud
I’m like claus not red, black they all awe
Now time for greatness, they all pause
Close theirs now, open my doors

I don’t know why they think we're alike
When I win it’s like I give them life
Yeah, yeah
I don’t know why they think we're the same
They link it up but I know I’ll switch lanes, lanes, la-la, lanes

Man these fellas in the building wanna cop a feel, Cop a real, cop a deal
Sweaty out their pittys like they pop a pill
But I’m never chilling with em can they cop a deal
Hide one when you’re gone I gotta find one
Better loan, itty bitty gotta line up
He the one right? He’s never gonna dine ya
You the one right ?
They’re never gonna sign ya
Don’t you know that I blow I go poof poof in it
Bombing all these fellas like a toilet menace, cause my ass talk finish
You done who’s the witness
Fun is the business
You talk who is listening?
(They're like)
“Let’s go bars, spit bars and eat bars
I’m on bars, I’m in bars, let’s chill bruzz”
I never get it they’re forgetting about the all bars
I think I’m better hidden in a place mars

There’s no point to why they all complain
They think were close but they just know my name
I don’t know why they think we're the same
They link it up but I know I’ll switch lanes

I don’t know why they think we're alike
When I win it’s like I give them life
Yeah, yeah
I don’t know why they think we're the same
They link it up but I know I’ll switch lanes, lanes, la-la, lanes",https://genius.com/Tkay-maidza-switch-lanes-lyrics
Tennies,TKAY,2016,"You don't wanna start it
You don't wanna put me on
You don't wanna start it
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
Tennies on, tennies on
You don't wanna start it
You don't wanna put me on
You don't wanna start it
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on

Let me break shit, let me drop it
Let me break shit, let me drop it
Let me break shit, let me drop it
Let me break shit, let me drop it

You don't wanna start when I'm on this, no
Check that you wanna act to, but don't
Their chin chins gonna chat to and fro
And they want us us cause their tools don't go
So doomed what they gonna do when I go let
My tresses down, they stopping what they can't get
Better watch your feet and me I dodge, two-step
If the dick down bet I'm gonna switch to bless
Never see me coming but he making moves yet
You'll be on your knees begging for this mmm yes
I'll be out with these I'm looking for that new press
Then you follow me looking like a pubescent
And I don't give cheese, make 'em do the cool test
In a new scene and I dip do best
I come with the truth, the whole weight, shoot guess
And I wouldn't rock yours they're the only shoes left

You don't wanna start it
You don't wanna put me on
You don't wanna start it
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on

Let me break shit, let me drop it
Let me break shit, let me drop it
Let me break shit, let me drop it
Let me break shit, let me...

Stamina I'm keeping it
I bet your bitch pressed
Can't keep up cause I flow and glow
Stand up if you're feeling it
I'm in this alone
These posers think they win but don't
Jam Jam, get your cans, this your brandy
Jam, jam, if you can, if you fancy
The span, span isn't grand when they plan, see
Their time limit is little, mine is at sea
They never know when they gonna lose next
They two steps back, I'm making moves, yep
Tryna stop my stride, watch your dude next
I go, don't wait, no space for regrets
I'm making it known, I never take shit
My team honest, yours never tell it
I harvest, take flaws and invent this
You snake and fake more I repent this

You don't wanna start it
You don't wanna put me on
You don't wanna start it
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on

Big slammer, you should know
Big slammer, you should know
Big slammer, you should know (step up, step up)
I'm a big slammer, big, I'm a big slammer
Big slammer, big slammer, big slammer, big slammer, big
I'm a big slammer, big slammer
Big slammer, you should know
Big slammer, big
I'm a big slammer, you should know

You don't wanna start it
You don't wanna put me on
You don't wanna start it
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on
When I put my tennies on

Tennies (I know, sw-swing I get flow)
Tennies (I know, sw-swing I get flow)
Tennies",https://genius.com/Tkay-maidza-tennies-lyrics
U-Huh,Switch Tape - EP,2014,"Hey, hey
Ha, ha, ha
Uh huh, uh huh
Hey, hey
Ha, ha, ha
Uh huh, uh huh

There's nothin' you can do
You can save it
I'm solo but aimin'
I do it on my own, take no favors
So don't be near if you be low on the paper
You can save it for later
Cause we don't tolerate broke behavior
They're jel because I spread on the table
They're wishing they're able
To get the bread I use for my cable
So don't be near if you be low on the paper
You can save it for later
Cause we don't tolerate broke behavior

Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang

And they be like (Hey, hey, ha, ha)
But I don't care (Uh huh, uh huh)
I shoot 'em like (Hey, hey, ha, ha)
And I don't care (Uh huh, uh huh)
And they be like

Stop lyin', never 'bout all this flavor
But I know you savor
Cause you tell your friends you're a hater
But thanks because you do all the labor
I don't need a waiver
Cause you'll be spreading out all my paper
You at the front?
Oh no, you side, you my neighbor
I can see your laser
Cause you think you be right on my radar
So don't be near if you be low on the paper
You can save it for later
Cause we don't tolerate broke behavior

Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang

And they be like (Hey, hey, ha, ha)
But I don't care (Uh huh, uh huh)
I shoot 'em like (Hey, hey, ha, ha)
And I don't care (Uh huh, uh huh)
And they be like

They're proper dumb
Always sit flat like a papadum
I always sit and I blow bubble gum
Their common sense bangin' like a bongo drum
Zucchinis
So weenie
Always waiting for a greeting
I might be fit for a genie
I grant their wish for no meaning
Don't think you are achieving
My trust can be so deceiving
Might think that you are off meaning
It's like I'm kinda be leading a miss 
Blow kiss, double mean; stand or a piss
Double up, double up, down for the bliss?
And they always cover up their fouls in mist 
And I always cover up my twos exist 

Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang

And they be like (Hey, hey, ha, ha)
But I don't care (Uh huh, uh huh)
I shoot 'em like (Hey, hey, ha, ha)
And I don't care (Uh huh, uh huh)
And they be like

Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang (But I don't care)
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang (I shoot 'em like)

Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang
Chitty bang bang",https://genius.com/Tkay-maidza-u-huh-lyrics
White Rose,"Last Year Was Weird, Vol. 1",2018,"Eyes open, eyes open
Watch as the sun goes in
You're just a white rose when
The sun is out
Mind open, mind open
You wear me out, frozen
Where was my white rose when
The light went down?

Is this really how it's meant to be?
Bittersweet, we only disagree
And I can't remember the last time I felt
Safe enough to tell you how I feel
Time and time, my body I was (?)
High on everything you give to me
It's funny how we hold onto the memories when we don't wanna taste the bitter taste, oh

Eyes open, eyes open
I watch as the sun goes in
You're just a white rose when
The sun is out
Mind open, mind open
You wear me out, frozen
Where was my white rose when
The light went down?

Maybe I should have said nothing
It takes time to open up
Plus you hate when I talk
Maybe I should've left my sins
Recovered and given up
Saturdays with you I couldn't get enough
Maybe you could've let me in
We're adolescent, growing up
So we're growing apart
(?) my roots grow in, glowin'
You're showing you're length and growing weeds
Tried to peach the peace but then I lost a piece of me
Shoot, then give a dog a bone if he don't wanna eat
Always matching denim with the 90's vintage tee
Look at how we feel, we're missing symmetry
I could spell it for you, but you wouldn't get the link-up
I'm bad and boujee, you and me are not amigos
You wanna dance but you be asking where the key goes
Watch me while I keep those

Eyes open, eyes open
I watch as the sun goes in
You're just a white rose when
The sun is out
Mind open, mind open
You wear me out, frozen
Cause where was my white rose when
The light went down?

Eyes open, eyes open
I don't usually give a, but I'm
Lost for words
We fought sharing moments and the
Trust was hurt
Did you think I'd be waiting for you with my heart open?
I carry safe with it, I'm broken
You and me don't talk when
Me and you are far
I wanted a white rose when
You wanted me for lust
If we both want what we can't have
Then this only ends up as bad for us
For you, for me
Ooh, yeah...

Eyes open, eyes open
I watch as the sun goes in
You're just a white rose
When the sun is out
Mind open, mind open
You wear me out, frozen
Where was my white rose
When the light went down?

You and me don't talk when
Me and you are far
I wanted a white rose when
You wanted me for lust
If we both want what we can't have
Then this only ends up as bad for us
For you, for me
Ooh, yeah...",https://genius.com/Tkay-maidza-white-rose-lyrics
You Sad,"Last Year Was Weird, Vol. 2",2020,"You so sad
(Haha)

Don't pull up to tell me how you feel
'Cause it won't end up going your way
I've been fooled once, but I won't be fooled again
My zod' told me we don't match today
So I've been duckin', you're buggin'
Like Frank, catch me if you can (Catch me if you can)
Quite frankly, I think that you'll thank me
For this when you understand (Yeah, yeah, yeah)

So tough in your daydreams
Please don't overdose on
Colors in your brain
But here we are again (Yeah)

Three AM, you alone right now
I can't come to the phone right now
You sad (You sad)
I know your ways, you sad (Haha, so sad)
Small hand tryna play a big boy game
Don't say much but I know your face
You sad (So sad)
Yeah, yeah, you sad (So sad)

Yeah, yeah, yeah, I know you called, I saw, ignored
For the forty-fourth time, aren't you overdue on your bill?
We can't dwell on our old ways, uh-uh (No)
But you're holding on, you're holding on, it's overdone (Overdone)
Sober up, yeah, I see the bullets you sweat
We can't dwell on, we can't go on

So tough in your daydreams
Please don't overdose on
Colors in your brain
But here we are again (Yeah)

Three AM, you alone right now
I can't come to the phone right now
You sad (You sad)
I know your ways, you sad (Haha, so sad)
Small hand tryna play a big boy game
Don't say much but I know your face
You sad (So sad)
Yeah, yeah, you sad (So sad)

So sad
(Yeah, yeah, yeah, yeah, you sad)
(Yeah, yeah, you sad)",https://genius.com/Tkay-maidza-you-sad-lyrics
You Want,TKAY,2016,"Time does fly like I will they won't
I see you're tired act like I don't know
They kiss make ties with an X + O
When I see your lies grieving made me know
Who's your tie in if you're decent we'd know
Climb in if you need but we need don't
Ask and you show up like we need an equal
If your ass up you've used your chance
I don't give two, just one at best
Can't buy one and get one free
Like hydrant all the pressure's kept
Then someone comes to relieve
King of cards no heart invested
So hard just to believe
You had a vision I could be your guest
It didn't fit like your mum's jeans
Wish you weren't this way
You wish we were the same
I give you what you take from me
In return you wait for change
Who are you for that? x 5
Are you going to stay outside?
You want, you want
Everything that I have
And you don't
Wishes you cannot buy
You've got, you've got
All the things
But they are not what you want
Who are you for that? x 5
Used to care of them thoughts but I'm out
Fucking the wrist I'm like what you saying
No filter gram keep of and I'm up
Yeah and they act up when you give no grain
You want deep thoughts think for not about
Introspect lost now I'm in this game
Used to seek hope before on a cloud
Now I'm on rise like a Tuesday
Block your thoughts that i want to help
Started to see there is nobody else
The world is so lonely if i find a step
Keeping it closed 'cause I care for my health
Don't seek approval in those who weren't there
Who are you to think you can have a say?
You call in, hide when I'm in and
Got Robin Williams here when I'm afraid",https://genius.com/Tkay-maidza-you-want-lyrics
Bom Bom,,2017,"[Intro]
I be on the next, I see it I don't stop
I be on the next, I see it I don't stop
Bom bom wom bom ba dom bom
I be on the next, I see it I don't stop

[Chorus]
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it I don't stop
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it I don't stop

[Verse 1]
They don�t see the colors
But I�m tight like a redbone
And my jeans is full
Like an ass in some pants yo
Stuff I didn't do, I put the pressure in the clutch
Point it at a target then I execute with touch
And I dance on chicken looking glances
People from the west to the south and I lead it

Bom bom
Womp womp ba dom bom
I be on the next, I see it, excel with no sweat

Put it on the pedestal
They blink and they don�t get
Some of them catch it
No messiah got the place lit
Leopard teeth I'm dangerous
In motion and they regret it
What you are not
You're not gonna want the place lit
And your time is done when I'm out
And the floor hits
Sittin' by the fire
Smelling victory from focus
Cold like the winter
Heart is warmer than the potent
Anyone who stops me
And they becoming potion

[Chorus]
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it I don't stop
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it, I see it
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it I don't stop
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I s-

[Verse 2]
Guess who's back dippin' back
But you no fear
I could be the better better
Be the brains in there
Can we pass a dinosaur
I made it in my house
Made it something lit
In the Biz I'm a gift
What they couldn't get
Smaller than a silhouette
See the conversational
The topic in the middlest
Probably why they been and done
And give support
I didn't hit
Made it through the jungle
With some animals that didn't fit

[Chorus]
Oh oh bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Oh oh bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom


[Verse 3]
Spirit is so kindred
Mogul and exhibition
Kill or be claimed of the single soul ambition
Lotion bottle limitless
Stuffed so green with henna shit
See my time
Ignoring all the stimulus
I be on some other shit
Writing on the covers bitch
The won't see it coming
Far too late
Focus on the mis'
Front upon you now
Music in you now
Made it from the base
No stopping 'til the top

[Bridge]
Try to tell me stop
They all lie
Try to tell me stop
They all lie
Try to tell me stop
They all lie
Try to tell me stop
I be on the next, I see it I don't stop
I be on the next, I see it I don't stop
I be on the next, I see it I don't stop

[Chorus]
Bom bom ba dom bom
Bom bom
Bom bom ba dom bom
Bom bom
Womp womp ba dom bom
I be on the next, I see it, I see it",https://www.lyricsfreak.com/t/tkay+maidza/bom+bom_1645457.html
